client_name,rig_name,job_date,job_time,Depth,ROP
CVX,CVX1,1/1/2021,3:08:36,1516,616
CVX,CVX1,1/1/2021,3:08:37,1517,617
CVX,CVX1,1/1/2021,3:08:38,1518,618
CVX,CVX1,1/1/2021,3:08:39,1519,619
CVX,CVX1,1/1/2021,3:08:40,1520,620
CVX,CVX1,1/1/2021,3:08:41,1521,621
CVX,CVX1,1/1/2021,3:08:42,1522,622
CVX,CVX1,1/1/2021,3:08:43,1523,623
CVX,CVX1,1/1/2021,3:08:44,1524,624
CVX,CVX1,1/1/2021,3:08:45,1525,625
CVX,CVX1,1/1/2021,3:08:46,1526,626
CVX,CVX1,1/1/2021,3:08:47,1527,627
CVX,CVX1,1/1/2021,3:08:48,1528,628
CVX,CVX1,1/1/2021,3:08:49,1529,629
CVX,CVX1,1/1/2021,3:08:50,1530,630
CVX,CVX1,1/1/2021,3:08:51,1531,631
CVX,CVX1,1/1/2021,3:08:52,1532,632
CVX,CVX1,1/1/2021,3:08:53,1533,633
CVX,CVX1,1/1/2021,3:08:54,1534,634
CVX,CVX1,1/1/2021,3:08:55,1535,635
CVX,CVX1,1/1/2021,3:08:56,1536,636
CVX,CVX1,1/1/2021,3:08:57,1537,637
CVX,CVX1,1/1/2021,3:08:58,1538,638
CVX,CVX1,1/1/2021,3:08:59,1539,639
CVX,CVX1,1/1/2021,3:09:00,1540,640
CVX,CVX1,1/1/2021,3:09:01,1541,641
CVX,CVX1,1/1/2021,3:09:02,1542,642
CVX,CVX1,1/1/2021,3:09:03,1543,643
CVX,CVX1,1/1/2021,3:09:04,1544,644
CVX,CVX1,1/1/2021,3:09:05,1545,645
CVX,CVX1,1/1/2021,3:09:06,1546,646
CVX,CVX1,1/1/2021,3:09:07,1547,647
CVX,CVX1,1/1/2021,3:09:08,1548,648
CVX,CVX1,1/1/2021,3:09:09,1549,649
CVX,CVX1,1/1/2021,3:09:10,1550,650
CVX,CVX1,1/1/2021,3:09:11,1551,651
CVX,CVX1,1/1/2021,3:09:12,1552,652
CVX,CVX1,1/1/2021,3:09:13,1553,653
CVX,CVX1,1/1/2021,3:09:14,1554,654
CVX,CVX1,1/1/2021,3:09:15,1555,655
CVX,CVX1,1/1/2021,3:09:16,1556,656
CVX,CVX1,1/1/2021,3:09:17,1557,657
CVX,CVX1,1/1/2021,3:09:18,1558,658
CVX,CVX1,1/1/2021,3:09:19,1559,659
CVX,CVX1,1/1/2021,3:09:20,1560,660
CVX,CVX1,1/1/2021,3:09:21,1561,661
CVX,CVX1,1/1/2021,3:09:22,1562,662
CVX,CVX1,1/1/2021,3:09:23,1563,663
CVX,CVX1,1/1/2021,3:09:24,1564,664
CVX,CVX1,1/1/2021,3:09:25,1565,665
CVX,CVX1,1/1/2021,3:09:26,1566,666
CVX,CVX1,1/1/2021,3:09:27,1567,667
CVX,CVX1,1/1/2021,3:09:28,1568,668
CVX,CVX1,1/1/2021,3:09:29,1569,669
CVX,CVX1,1/1/2021,3:09:30,1570,670
CVX,CVX1,1/1/2021,3:09:31,1571,671
CVX,CVX1,1/1/2021,3:09:32,1572,672
CVX,CVX1,1/1/2021,3:09:33,1573,673
CVX,CVX1,1/1/2021,3:09:34,1574,674
CVX,CVX1,1/1/2021,3:09:35,1575,675
CVX,CVX1,1/1/2021,3:09:36,1576,676
CVX,CVX1,1/1/2021,3:09:37,1577,677
CVX,CVX1,1/1/2021,3:09:38,1578,678
CVX,CVX1,1/1/2021,3:09:39,1579,679
CVX,CVX1,1/1/2021,3:09:40,1580,680
CVX,CVX1,1/1/2021,3:09:41,1581,681
CVX,CVX1,1/1/2021,3:09:42,1582,682
CVX,CVX1,1/1/2021,3:09:43,1583,683
CVX,CVX1,1/1/2021,3:09:44,1584,684
CVX,CVX1,1/1/2021,3:09:45,1585,685
CVX,CVX1,1/1/2021,3:09:46,1586,686
CVX,CVX1,1/1/2021,3:09:47,1587,687
CVX,CVX1,1/1/2021,3:09:48,1588,688
CVX,CVX1,1/1/2021,3:09:49,1589,689
CVX,CVX1,1/1/2021,3:09:50,1590,690
CVX,CVX1,1/1/2021,3:09:51,1591,691
CVX,CVX1,1/1/2021,3:09:52,1592,692
CVX,CVX1,1/1/2021,3:09:53,1593,693
CVX,CVX1,1/1/2021,3:09:54,1594,694
