client_name,rig_name,job_date,job_time,Depth,ROP
SHL,SH2,2/1/2021,6:08:55,5535,1035
SHL,SH2,2/1/2021,6:08:56,5536,1036
SHL,SH2,2/1/2021,6:08:57,5537,1037
SHL,SH2,2/1/2021,6:08:58,5538,1038
SHL,SH2,2/1/2021,6:08:59,5539,1039
SHL,SH2,2/1/2021,6:09:00,5540,1040
SHL,SH2,2/1/2021,6:09:01,5541,1041
SHL,SH2,2/1/2021,6:09:02,5542,1042
SHL,SH2,2/1/2021,6:09:03,5543,1043
SHL,SH2,2/1/2021,6:09:04,5544,1044
SHL,SH2,2/1/2021,6:09:05,5545,1045
SHL,SH2,2/1/2021,6:09:06,5546,1046
SHL,SH2,2/1/2021,6:09:07,5547,1047
SHL,SH2,2/1/2021,6:09:08,5548,1048
SHL,SH2,2/1/2021,6:09:09,5549,1049
SHL,SH2,2/1/2021,6:09:10,5550,1050
SHL,SH2,2/1/2021,6:09:11,5551,1051
SHL,SH2,2/1/2021,6:09:12,5552,1052
SHL,SH2,2/1/2021,6:09:13,5553,1053
SHL,SH2,2/1/2021,6:09:14,5554,1054
SHL,SH2,2/1/2021,6:09:15,5555,1055
SHL,SH2,2/1/2021,6:09:16,5556,1056
SHL,SH2,2/1/2021,6:09:17,5557,1057
SHL,SH2,2/1/2021,6:09:18,5558,1058
SHL,SH2,2/1/2021,6:09:19,5559,1059
SHL,SH2,2/1/2021,6:09:20,5560,1060
SHL,SH2,2/1/2021,6:09:21,5561,1061
SHL,SH2,2/1/2021,6:09:22,5562,1062
SHL,SH2,2/1/2021,6:09:23,5563,1063
SHL,SH2,2/1/2021,6:09:24,5564,1064
SHL,SH2,2/1/2021,6:09:25,5565,1065
SHL,SH2,2/1/2021,6:09:26,5566,1066
SHL,SH2,2/1/2021,6:09:27,5567,1067
SHL,SH2,2/1/2021,6:09:28,5568,1068
SHL,SH2,2/1/2021,6:09:29,5569,1069
SHL,SH2,2/1/2021,6:09:30,5570,1070
SHL,SH2,2/1/2021,6:09:31,5571,1071
SHL,SH2,2/1/2021,6:09:32,5572,1072
SHL,SH2,2/1/2021,6:09:33,5573,1073
SHL,SH2,2/1/2021,6:09:34,5574,1074
SHL,SH2,2/1/2021,6:09:35,5575,1075
SHL,SH2,2/1/2021,6:09:36,5576,1076
SHL,SH2,2/1/2021,6:09:37,5577,1077
SHL,SH2,2/1/2021,6:09:38,5578,1078
SHL,SH2,2/1/2021,6:09:39,5579,1079
SHL,SH2,2/1/2021,6:09:40,5580,1080
SHL,SH2,2/1/2021,6:09:41,5581,1081
SHL,SH2,2/1/2021,6:09:42,5582,1082
SHL,SH2,2/1/2021,6:09:43,5583,1083
SHL,SH2,2/1/2021,6:09:44,5584,1084
SHL,SH2,2/1/2021,6:09:45,5585,1085
SHL,SH2,2/1/2021,6:09:46,5586,1086
SHL,SH2,2/1/2021,6:09:47,5587,1087
SHL,SH2,2/1/2021,6:09:48,5588,1088
SHL,SH2,2/1/2021,6:09:49,5589,1089
SHL,SH2,2/1/2021,6:09:50,5590,1090
SHL,SH2,2/1/2021,6:09:51,5591,1091
SHL,SH2,2/1/2021,6:09:52,5592,1092
SHL,SH2,2/1/2021,6:09:53,5593,1093
SHL,SH2,2/1/2021,6:09:54,5594,1094
